Date,Stage,Match,Team,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,MVP,K,D,A,Gold,Level,Win,Tower,Lord ,Turtle,"Buff
 Biru","Buff 
Merah"
5/17/2024,Upper Bracket Final,2,Team Flash KH,ATM,Yu Zhong,Fighter,Angela,Support,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,14:38,0,2,2,2,6793,12,Lose,2,0,2,6,6
5/17/2024,Upper Bracket Final,2,"See You Soon",Souuul,Karrie,Marksman,Chip, Support/Tanker,Purify,Common,Swift,Master Assassin,Quantum Charge,14:38,0,0,1,3,10060,15,Win,9,2,0,8,6
5/17/2024,Upper Bracket Final,2,"See You Soon",BoxiTheKing,Minotaur,Tank/Support,Natan,Marksman,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,14:38,0,2,2,3,6930,13,Win,9,2,0,8,6
5/17/2024,Upper Bracket Final,2,"See You Soon",Raa,Faramis,Support/Mage,Helcurt,Assassin,Purify,Mage,Rupture,Wilderness Blessing.,Quantum Charge,14:38,0,0,1,4,8003,14,Win,9,2,0,8,6
5/17/2024,Upper Bracket Final,2,"See You Soon",MPTheKing,Martis,Fighter,Valentina,Mage,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,14:38,0,3,1,3,9151,15,Win,9,2,0,8,6
5/17/2024,Upper Bracket Final,2,"See You Soon",SryImFelix,Paquito,Fighter/Assassin,Vexana,Mage,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,14:38,1,6,0,3,11106,15,Win,9,2,0,8,6
5/17/2024,Upper Bracket Final,3,Team Flash KH,Owl,Bruno,Marksman,Moskov,Marksman,Purify,Assassin,Fatal,Tenacity,Quantum Charge,10:23,0,1,2,0,6207,11,Lose,2,0,1,4,5
5/17/2024,Upper Bracket Final,3,Team Flash KH,D7,Mathilda,Support/Assassin,Claude,Marksman,Purify,Support,Agility,Wilderness Blessing.,Quantum Charge,10:23,0,1,2,4,4261,9,Lose,2,0,1,4,5
5/17/2024,Upper Bracket Final,3,Team Flash KH,C Cat,Faramis,Support/Mage,Minotaur,Tank/Support,Purify,Mage,Agility,Wilderness Blessing.,Lethal Ignition,10:23,0,2,2,2,5350,10,Lose,2,0,1,4,5
5/17/2024,Upper Bracket Final,3,Team Flash KH,Rindo,Fredrinn,Fighter/Tank,Helcurt,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,10:23,0,0,3,4,5620,12,Lose,2,0,1,4,5
5/17/2024,Upper Bracket Final,3,Team Flash KH,ATM,Arlott,Fighter/Assassin,Angela,Support,Flicker,Common,Agility,Tenacity,Brave Smite,10:23,0,2,3,1,4944,10,Lose,2,0,1,4,5
5/17/2024,Upper Bracket Final,3,"See You Soon",Souuul,Karrie,Marksman,Chip, Support/Tanker,Flicker,Common,Swift,Master Assassin,Quantum Charge,10:23,0,2,0,3,7918,12,Win,5,0,2,7,4
5/17/2024,Upper Bracket Final,3,"See You Soon",BoxiTheKing,Edith,Tank/Marksman,Natan,Marksman,Flicker,Tank,Swift,Tenacity,Brave Smite,10:23,0,1,1,9,5449,11,Win,5,0,2,7,4
5/17/2024,Upper Bracket Final,3,"See You Soon",Raa,Vexana,Mage,Harley,Assassin/Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,10:23,0,2,0,5,5817,11,Win,5,0,2,7,4
5/17/2024,Upper Bracket Final,3,"See You Soon",MPTheKing,Roger,Fighter/Marksman,Terizla,Fighter,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,10:23,1,4,1,7,8621,14,Win,5,0,2,7,4
5/17/2024,Upper Bracket Final,3,"See You Soon",SryImFelix,Yu Zhong,Fighter,Barats,Tank/Fighter,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,10:23,0,3,4,5,6167,11,Win,5,0,2,7,4
5/18/2024,Lower Bracket Semifinal,1,DRoar Legends,Wickyy,Lapu-Lapu,Fighter,Valentina,Mage,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,13:57,0,2,1,11,9617,14,Win,8,2,2,8,7
5/18/2024,Lower Bracket Semifinal,1,DRoar Legends,CADENZA,Minotaur,Tank/Support,Lylia,Mage,Flicker,Tank,Firmness,Tenacity,Concussive Blast,13:57,0,0,0,13,7000,13,Win,8,2,2,8,7
5/18/2024,Lower Bracket Semifinal,1,DRoar Legends,Aykii,Yve,Mage,Natan,Marksman,Flicker,Mage,Inspire,Tenacity,Impure Rage,13:57,0,3,0,11,9727,15,Win,8,2,2,8,7
5/18/2024,Lower Bracket Semifinal,1,DRoar Legends,Linnn,Roger,Fighter/Marksman,Helcurt,Assassin,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,13:57,1,5,0,7,11700,15,Win,8,2,2,8,7
5/18/2024,Lower Bracket Semifinal,1,DRoar Legends,SHADOW,Yu Zhong,Fighter,Luo Yi,Mage,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,13:57,0,6,4,4,8832,14,Win,8,2,2,8,7
5/18/2024,Lower Bracket Semifinal,1,CFU Gaming,Xingg,Bruno,Marksman,Harith,Mage,Flicker,Assassin,Fatal,Tenacity,Quantum Charge,13:57,0,2,2,2,9663,14,Lose,0,0,1,6,5
5/18/2024,Lower Bracket Semifinal,1,CFU Gaming,Flamezy,Masha,Fighter/Tank,Angela,Support,Flicker,Assassin,Rupture,Master Assassin,Lethal Ignition,13:57,0,1,3,1,6739,12,Lose,0,0,1,6,5
5/18/2024,Lower Bracket Semifinal,1,CFU Gaming,Zee,Faramis,Support/Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,13:57,0,1,4,1,6856,12,Lose,0,0,1,6,5
5/18/2024,Lower Bracket Semifinal,1,CFU Gaming,Detective,Barats,Tank/Fighter,Claude,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:57,0,0,4,5,6848,13,Lose,0,0,1,6,5
5/18/2024,Lower Bracket Semifinal,1,CFU Gaming,Wadu,Terizla,Fighter,Moskov,Marksman,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,13:57,0,1,3,4,7205,13,Lose,0,0,1,6,5
5/18/2024,Lower Bracket Semifinal,2,DRoar Legends,Wickyy,Moskov,Marksman,Valentina,Mage,Purify,Marskman,Swift,Master Assassin,Weakness Finder,12:18,1,2,3,2,10418,14,Lose,8,1,2,5,4
5/18/2024,Lower Bracket Semifinal,2,DRoar Legends,CADENZA,Minotaur,Tank/Support,Faramis,Support/Mage,Flicker,Tank,Firmness,Tenacity,Concussive Blast,12:18,0,0,3,7,5970,12,Lose,8,1,2,5,4
5/18/2024,Lower Bracket Semifinal,2,DRoar Legends,Aykii,Angela,Support,Valentina,Mage,Flicker,Support,Inspire,Bargain Hunter,Impure Rage,12:18,0,2,1,4,7898,13,Lose,8,1,2,5,4
5/18/2024,Lower Bracket Semifinal,2,DRoar Legends,Linnn,Freya,Fighter,Helcurt,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,12:18,0,2,2,3,8189,15,Lose,8,1,2,5,4
5/18/2024,Lower Bracket Semifinal,2,DRoar Legends,SHADOW,Cici,Fighter,Luo Yi,Mage,Vengeance,Fighter,Rupture,Festival of Blood,Brave Smite,12:18,0,3,0,6,8784,14,Lose,8,1,2,5,4
5/18/2024,Lower Bracket Semifinal,2,CFU Gaming,Xingg,Claude,Marksman,Harith,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,12:18,0,1,2,5,7780,12,Win,2,0,1,5,5
5/18/2024,Lower Bracket Semifinal,2,CFU Gaming,Flamezy,Grock,Tank/Fighter,Roger,Fighter/Marksman,Flicker,Common,Firmness,Wilderness Blessing.,Concussive Blast,12:18,0,0,2,6,5094,11,Win,2,0,1,5,5
5/18/2024,Lower Bracket Semifinal,2,CFU Gaming,Zee,Vexana,Mage,Natan,Marksman,Flicker,Common,Rupture,Wilderness Blessing.,Lethal Ignition,12:18,0,3,1,3,6565,12,Win,2,0,1,5,5
5/18/2024,Lower Bracket Semifinal,2,CFU Gaming,Detective,Baxia,Tank,Akai,Tank,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,12:18,0,1,3,6,6072,13,Win,2,0,1,5,5
5/18/2024,Lower Bracket Semifinal,2,CFU Gaming,Wadu,X.Borg,Fighter,Alpha,Fighter,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,12:18,0,4,1,2,6739,12,Win,2,0,1,5,5
5/18/2024,Lower Bracket Semifinal,3,CFU Gaming,Xingg,Roger,Fighter/Marksman,Yu Zhong,Fighter,Flicker,Assassin,Thrill,Tenacity,Quantum Charge,12:54,0,1,3,4,7286,12,Lose,1,0,0,4,4
5/18/2024,Lower Bracket Semifinal,3,CFU Gaming,Flamezy,Edith,Tank/Marksman,Minotaur,Tank/Support,Flicker,Tank,Firmness,Wilderness Blessing.,Quantum Charge,12:54,0,0,5,1,5222,11,Lose,1,0,0,4,4
5/18/2024,Lower Bracket Semifinal,3,CFU Gaming,Zee,Angela,Support,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Bargain Hunter,Focusing Mark,12:54,0,1,2,4,5611,11,Lose,1,0,0,4,4
5/18/2024,Lower Bracket Semifinal,3,CFU Gaming,Detective,Martis,Fighter,Vexana,Mage,Retribution,Assassin,Thrill,Seasoned Hunter,Killing Spree,12:54,0,2,4,2,5594,12,Lose,1,0,0,4,4
5/18/2024,Lower Bracket Semifinal,3,CFU Gaming,Wadu,Terizla,Fighter,Faramis,Support/Mage,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,12:54,0,1,2,1,6560,12,Lose,1,0,0,4,4
5/18/2024,Lower Bracket Semifinal,3,DRoar Legends,Wickyy,Harith,Mage,Akai,Tank,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,12:54,1,8,0,4,12201,15,Win,9,1,3,9,3
5/18/2024,Lower Bracket Semifinal,3,DRoar Legends,CADENZA,Arlott,Fighter/Assassin,Baxia,Tank,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,12:54,0,2,1,8,6747,13,Win,9,1,3,9,3
5/18/2024,Lower Bracket Semifinal,3,DRoar Legends,Aykii,Luo Yi,Mage,Barats,Tank/Fighter,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,12:54,0,1,2,10,8158,13,Win,9,1,3,9,3
5/18/2024,Lower Bracket Semifinal,3,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Natan,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,12:54,0,3,1,10,9293,15,Win,9,1,3,9,3
5/18/2024,Lower Bracket Semifinal,3,DRoar Legends,SHADOW,Thamuz,Fighter,Helcurt,Assassin,Vengeance,Fighter,Thrill,Festival of Blood,Impure Rage,12:54,0,2,1,7,10298,15,Win,9,1,3,9,3
5/18/2024,Lower Bracket Final,1,Team Flash KH,Owl,Moskov,Marksman,Luo Yi,Mage,Purify,Common,Swift,Tenacity,Weakness Finder,14:10,0,1,3,2,9638,14,Lose,2,0,1,8,7
5/18/2024,Lower Bracket Final,1,Team Flash KH,D7,Chip, Support/Tanker,Roger,Fighter/Marksman,Flicker,Tank,Firmness,Wilderness Blessing.,Quantum Charge,14:10,0,1,3,4,8825,12,Lose,2,0,1,8,7
5/18/2024,Lower Bracket Final,1,Team Flash KH,C Cat,Lylia,Mage,Angela,Support,Purify,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,14:10,0,1,1,2,8086,13,Lose,2,0,1,8,7
5/18/2024,Lower Bracket Final,1,Team Flash KH,Rindo,Baxia,Tank,Paquito,Fighter/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:10,0,1,0,1,7890,15,Lose,2,0,1,8,7
5/18/2024,Lower Bracket Final,1,Team Flash KH,ATM,Terizla,Fighter,Cici,Fighter,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,14:10,0,1,3,3,6893,13,Lose,2,0,1,8,7
5/18/2024,Lower Bracket Final,1,DRoar Legends,Wickyy,Brody,Marksman,Akai,Tank,Flicker,Assassin,Rupture,Master Assassin,Quantum Charge,14:10,0,1,2,5,10092,14,Win,7,1,2,5,6
5/18/2024,Lower Bracket Final,1,DRoar Legends,CADENZA,Minotaur,Tank/Support,Barats,Tank/Fighter,Flicker,Tank,Firmness,Tenacity,Concussive Blast,14:10,0,0,2,8,6376,13,Win,7,1,2,5,6
5/18/2024,Lower Bracket Final,1,DRoar Legends,Aykii,Faramis,Support/Mage,Mathilda,Support/Assassin,Purify,Mage,Agility,Wilderness Blessing.,Lethal Ignition,14:10,1,4,0,3,8899,14,Win,7,1,2,5,6
5/18/2024,Lower Bracket Final,1,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Natan,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:10,0,2,0,6,9426,15,Win,7,1,2,5,6
5/18/2024,Lower Bracket Final,1,DRoar Legends,SHADOW,X.Borg,Fighter,Harith,Mage,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,14:10,0,3,1,4,9404,15,Win,7,1,2,5,6
5/18/2024,Lower Bracket Final,2,Team Flash KH,Owl,Bruno,Marksman,Luo Yi,Mage,Purify,Assassin,Fatal,Tenacity,Quantum Charge,15:37,0,3,3,2,10513,15,Lose,4,1,1,6,6
5/18/2024,Lower Bracket Final,2,Team Flash KH,D7,Diggie,Support,Roger,Fighter/Marksman,Flicker,Support,Agility,Pull Yourself Together,Focusing Mark,15:37,0,0,2,5,6294,13,Lose,4,1,1,6,6
5/18/2024,Lower Bracket Final,2,Team Flash KH,C Cat,Yve,Mage,Angela,Support,Flicker,Mage,Agility,Tenacity,Impure Rage,15:37,0,0,0,5,8705,14,Lose,4,1,1,6,6
5/18/2024,Lower Bracket Final,2,Team Flash KH,Rindo,Fredrinn,Fighter/Tank,Terizla,Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:37,0,1,4,4,7152,14,Lose,4,1,1,6,6
5/18/2024,Lower Bracket Final,2,Team Flash KH,ATM,Yu Zhong,Fighter,Baxia,Tank,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,15:37,0,2,3,2,7592,14,Lose,4,1,1,6,6
5/18/2024,Lower Bracket Final,2,DRoar Legends,Wickyy,Moskov,Marksman,Claude,Marksman,Inspire,Marskman,Swift,Tenacity,Weakness Finder,15:37,1,5,1,6,12768,15,Win,8,1,2,8,6
5/18/2024,Lower Bracket Final,2,DRoar Legends,CADENZA,Minotaur,Tank/Support,Grock,Tank/Fighter,Flicker,Tank,Firmness,Tenacity,Concussive Blast,15:37,0,0,2,11,7330,14,Win,8,1,2,8,6
5/18/2024,Lower Bracket Final,2,DRoar Legends,Aykii,Kadita,Mage/Assassin,Natan,Marksman,Petrify,Mage,Rupture,Pull Yourself Together,Lethal Ignition,15:37,0,3,0,4,7993,14,Win,8,1,2,8,6
5/18/2024,Lower Bracket Final,2,DRoar Legends,Linnn,Akai,Tank,Harith,Mage,Retribution,Tank,Swift,Seasoned Hunter,Concussive Blast,15:37,0,2,2,5,8682,15,Win,8,1,2,8,6
5/18/2024,Lower Bracket Final,2,DRoar Legends,SHADOW,Esmeralda,Mage/Tank,Mathilda,Support/Assassin,Purify,Support,Agility,Tenacity,Impure Rage,15:37,0,2,1,7,11868,15,Win,8,1,2,8,6
5/18/2024,Lower Bracket Final,3,Team Flash KH,Owl,Moskov,Marksman,Luo Yi,Mage,Inspire,Common,Swift,Tenacity,Weakness Finder,28:09,1,10,1,5,20720,15,Win,9,4,0,14,12
5/18/2024,Lower Bracket Final,3,Team Flash KH,D7,Minotaur,Tank/Support,Roger,Fighter/Marksman,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,28:09,0,0,7,13,13847,15,Win,9,4,0,14,12
5/18/2024,Lower Bracket Final,3,Team Flash KH,C Cat,Gord,Mage,Angela,Support,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,28:09,0,6,2,9,16932,15,Win,9,4,0,14,12
5/18/2024,Lower Bracket Final,3,Team Flash KH,Rindo,Baxia,Tank,Grock,Tank/Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,28:09,0,0,4,15,13581,15,Win,9,4,0,14,12
5/18/2024,Lower Bracket Final,3,Team Flash KH,ATM,X.Borg,Fighter,Claude,Marksman,Flicker,Tank,Agility,Festival of Blood,Impure Rage,28:09,0,3,2,10,15065,15,Win,9,4,0,14,12
5/18/2024,Lower Bracket Final,3,DRoar Legends,Wickyy,Beatrix,Marksman,Valentina,Mage,Flicker,Assassin,Rupture,Weapons Master,Quantum Charge,28:09,0,2,4,7,21705,15,Lose,4,1,3,11,9
5/18/2024,Lower Bracket Final,3,DRoar Legends,CADENZA,Kaja,Support/Fighter,Yve,Mage,Flicker,Support,Inspire,Wilderness Blessing.,Quantum Charge,28:09,0,2,4,9,12597,15,Lose,4,1,3,11,9
5/18/2024,Lower Bracket Final,3,DRoar Legends,Aykii,Faramis,Support/Mage,Mathilda,Support/Assassin,Purify,Mage,Agility,Wilderness Blessing.,Lethal Ignition,28:09,0,5,3,8,19804,15,Lose,4,1,3,11,9
5/18/2024,Lower Bracket Final,3,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Natan,Marksman,Retribution,Support,Vitality,Seasoned Hunter,Impure Rage,28:09,0,2,4,8,14467,15,Lose,4,1,3,11,9
5/18/2024,Lower Bracket Final,3,DRoar Legends,SHADOW,Yu Zhong,Fighter,Harith,Mage,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,28:09,0,5,4,9,14786,15,Lose,4,1,3,11,9
5/18/2024,Lower Bracket Final,4,Team Flash KH,Owl,Claude,Marksman,Luo Yi,Mage,Purify,Common,Agility,Tenacity,Quantum Charge,13:32,0,0,3,4,9914,14,Lose,3,0,2,6,5
5/18/2024,Lower Bracket Final,4,Team Flash KH,D7,Angela,Support,Roger,Fighter/Marksman,Flicker,Support,Inspire,Wilderness Blessing.,Focusing Mark,13:32,0,1,6,5,6554,12,Lose,3,0,2,6,5
5/18/2024,Lower Bracket Final,4,Team Flash KH,C Cat,Odette,Mage,Minotaur,Tank/Support,Flicker,Mage,Rupture,Weapons Master,Lethal Ignition,13:32,0,3,3,2,7579,13,Lose,3,0,2,6,5
5/18/2024,Lower Bracket Final,4,Team Flash KH,Rindo,Barats,Tank/Fighter,Faramis,Support/Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:32,0,0,3,3,7756,14,Lose,3,0,2,6,5
5/18/2024,Lower Bracket Final,4,Team Flash KH,ATM,Estes,Support,Valentina,Mage,Sprint,Support,Agility,Tenacity,Impure Rage,13:32,0,2,5,2,7406,13,Lose,3,0,2,6,5
5/18/2024,Lower Bracket Final,4,DRoar Legends,Wickyy,Moskov,Marksman,X.Borg,Fighter,Inspire,Marskman,Swift,Tenacity,Weakness Finder,13:32,1,9,1,4,12717,15,Win,8,1,1,6,5
5/18/2024,Lower Bracket Final,4,DRoar Legends,CADENZA,Mathilda,Support/Assassin,Yu Zhong,Fighter,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,13:32,0,2,1,7,7451,13,Win,8,1,1,6,5
5/18/2024,Lower Bracket Final,4,DRoar Legends,Aykii,Vexana,Mage,Baxia,Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,13:32,0,4,1,9,8479,14,Win,8,1,1,6,5
5/18/2024,Lower Bracket Final,4,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Natan,Marksman,Retribution,Support,Vitality,Seasoned Hunter,Impure Rage,13:32,0,1,2,7,7849,14,Win,8,1,1,6,5
5/18/2024,Lower Bracket Final,4,DRoar Legends,SHADOW,Cici,Fighter,Harith,Mage,Vengeance,Fighter,Rupture,Festival of Blood,Brave Smite,13:32,0,4,2,8,8617,14,Win,8,1,1,6,5
5/19/2024,Grand Final,1,DRoar Legends,Wickyy,Moskov,Marksman,Yu Zhong,Fighter,Inspire,Marskman,Swift,Tenacity,Weakness Finder,14:12,1,8,1,5,12719,15,Win,8,1,3,7,7
5/19/2024,Grand Final,1,DRoar Legends,CADENZA,Mathilda,Support/Assassin,X.Borg,Fighter,Purify,Support,Agility,Wilderness Blessing.,Quantum Charge,14:12,0,4,2,15,8082,14,Win,8,1,3,7,7
5/19/2024,Grand Final,1,DRoar Legends,Aykii,Luo Yi,Mage,Angela,Support,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,14:12,0,4,2,9,9016,14,Win,8,1,3,7,7
5/19/2024,Grand Final,1,DRoar Legends,Linnn,Barats,Tank/Fighter,Roger,Fighter/Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:12,0,1,1,9,9000,15,Win,8,1,3,7,7
5/19/2024,Grand Final,1,DRoar Legends,SHADOW,Thamuz,Fighter,Helcurt,Assassin,Vengeance,Fighter,Thrill,Festival of Blood,Impure Rage,14:12,0,4,2,9,10053,15,Win,8,1,3,7,7
5/19/2024,Grand Final,1,"See You Soon",Souuul,Karrie,Marksman,Chip, Support/Tanker,Flicker,Common,Swift,Master Assassin,Quantum Charge,14:12,0,1,4,4,8787,13,Lose,1,1,0,6,4
5/19/2024,Grand Final,1,"See You Soon",BoxiTheKing,Edith,Tank/Marksman,Natan,Marksman,Flicker,Tank,Swift,Tenacity,Brave Smite,14:12,0,2,5,3,6673,12,Lose,1,1,0,6,4
5/19/2024,Grand Final,1,"See You Soon",Raa,Faramis,Support/Mage,Harith,Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Quantum Charge,14:12,0,2,2,5,8421,13,Lose,1,1,0,6,4
5/19/2024,Grand Final,1,"See You Soon",MPTheKing,Fredrinn,Fighter/Tank,Vexana,Mage,Retribution,Support,Vitality,Seasoned Hunter,Concussive Blast,14:12,0,0,4,4,7909,15,Lose,1,1,0,6,4
5/19/2024,Grand Final,1,"See You Soon",SryImFelix,Paquito,Fighter/Assassin,Valentina,Mage,Flicker,Mage,Rupture,Festival of Blood,Quantum Charge,14:12,0,3,6,1,7908,13,Lose,1,1,0,6,4
5/19/2024,Grand Final,2,DRoar Legends,Wickyy,Moskov,Marksman,Fredrinn,Fighter/Tank,Inspire,Marskman,Swift,Tenacity,Weakness Finder,15:57,0,3,5,3,11679,15,Lose,3,0,1,7,7
5/19/2024,Grand Final,2,DRoar Legends,CADENZA,Lolita,Support/Tank,Baxia,Tank,Flicker,Tank,Firmness,Tenacity,Concussive Blast,15:57,0,1,5,6,6680,13,Lose,3,0,1,7,7
5/19/2024,Grand Final,2,DRoar Legends,Aykii,Angela,Support,Minotaur,Tank/Support,Flicker,Support,Inspire,Bargain Hunter,Impure Rage,15:57,0,2,2,6,8645,14,Lose,3,0,1,7,7
5/19/2024,Grand Final,2,DRoar Legends,Linnn,Guinevere,Fighter,Roger,Fighter/Marksman,Retribution,Tank,Swift,Seasoned Hunter,Concussive Blast,15:57,0,2,4,4,7806,15,Lose,3,0,1,7,7
5/19/2024,Grand Final,2,DRoar Legends,SHADOW,Cici,Fighter,Helcurt,Assassin,Vengeance,Fighter,Thrill,Festival of Blood,Brave Smite,15:57,0,2,4,7,9281,15,Lose,3,0,1,7,7
5/19/2024,Grand Final,2,"See You Soon",Souuul,Natan,Marksman,Chip, Support/Tanker,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,15:57,1,6,1,9,12088,15,Win,7,2,2,9,7
5/19/2024,Grand Final,2,"See You Soon",BoxiTheKing,Mathilda,Support/Assassin,Harith,Mage,Purify,Support,Agility,Tenacity,Quantum Charge,15:57,0,0,4,16,8392,14,Win,7,2,2,9,7
5/19/2024,Grand Final,2,"See You Soon",Raa,Vexana,Mage,Luo Yi,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,15:57,0,1,2,12,8417,14,Win,7,2,2,9,7
5/19/2024,Grand Final,2,"See You Soon",MPTheKing,Ling,Assassin,Barats,Tank/Fighter,Retribution,Assassin,Fatal,Seasoned Hunter,Quantum Charge,15:57,0,6,2,10,13079,15,Win,7,2,2,9,7
5/19/2024,Grand Final,2,"See You Soon",SryImFelix,Yu Zhong,Fighter,Akai,Tank,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,15:57,0,7,1,6,9888,15,Win,7,2,2,9,7
5/19/2024,Grand Final,3,DRoar Legends,Wickyy,Natan,Marksman,Paquito,Fighter/Assassin,Purify,Mage,Thrill,Bargain Hunter,Weakness Finder,11:25,1,11,0,0,117666,14,Win,6,1,3,5,4
5/19/2024,Grand Final,3,DRoar Legends,CADENZA,Mathilda,Support/Assassin,Yu Zhong,Fighter,Flicker,Support,Inspire,Wilderness Blessing.,Quantum Charge,11:25,0,0,0,14,5776,11,Win,6,1,3,5,4
5/19/2024,Grand Final,3,DRoar Legends,Aykii,Odette,Mage,Ling,Assassin,Flicker,Mage,Rupture,Weapons Master,Lethal Ignition,11:25,0,3,2,8,6590,12,Win,6,1,3,5,4
5/19/2024,Grand Final,3,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Roger,Fighter/Marksman,Retribution,Support,Vitality,Seasoned Hunter,Impure Rage,11:25,0,0,0,12,7136,14,Win,6,1,3,5,4
5/19/2024,Grand Final,3,DRoar Legends,SHADOW,Dyrroth,Fighter,Helcurt,Assassin,Flicker,Fighter,Rupture,Festival of Blood,Lethal Ignition,11:25,0,1,3,8,6690,12,Win,6,1,3,5,4
5/19/2024,Grand Final,3,"See You Soon",Souuul,Karrie,Marksman,Chip, Support/Tanker,Flicker,Common,Swift,Master Assassin,Quantum Charge,11:25,0,0,2,1,6664,11,Lose,2,0,0,6,6
5/19/2024,Grand Final,3,"See You Soon",BoxiTheKing,Grock,Tank/Fighter,Harith,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,11:25,0,0,5,3,4238,9,Lose,2,0,0,6,6
5/19/2024,Grand Final,3,"See You Soon",Raa,Angela,Support,Moskov,Marksman,Flicker,Mage,Inspire,Bargain Hunter,Focusing Mark,11:25,0,2,2,3,5650,11,Lose,2,0,0,6,6
5/19/2024,Grand Final,3,"See You Soon",MPTheKing,Alice,Mage/Tank,Luo Yi,Mage,Retribution,Common,Thrill,Seasoned Hunter,Impure Rage,11:25,0,3,2,2,6707,13,Lose,2,0,0,6,6
5/19/2024,Grand Final,3,"See You Soon",SryImFelix,Terizla,Fighter,Thamuz,Fighter,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,11:25,0,0,4,3,4993,10,Lose,2,0,0,6,6
5/19/2024,Grand Final,4,DRoar Legends,Wickyy,Harith,Mage,Yu Zhong,Fighter,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,14:03,0,4,1,3,10912,15,Lose,8,2,3,8,6
5/19/2024,Grand Final,4,DRoar Legends,CADENZA,Minotaur,Tank/Support,Nolan,Assassin,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,14:03,0,0,3,5,6956,13,Lose,8,2,3,8,6
5/19/2024,Grand Final,4,DRoar Legends,Aykii,Vexana,Mage,Roger,Fighter/Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,14:03,0,1,1,4,7889,13,Lose,8,2,3,8,6
5/19/2024,Grand Final,4,DRoar Legends,Linnn,Bane,Fighter/Mage,Helcurt,Assassin,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,14:03,0,3,3,3,11266,15,Lose,8,2,3,8,6
5/19/2024,Grand Final,4,DRoar Legends,SHADOW,Barats,Tank/Fighter,Ling,Assassin,Flicker,Common,Firmness,Tenacity,Brave Smite,14:03,0,0,2,4,7890,14,Lose,8,2,3,8,6
